[0] 1:06	Heat. Heat.
[1803] 1:35:21	there's no damages there. Because
[1804] 1:35:23	there's no damages, there's no crime.
[1805] 1:35:26	So, no, it wouldn't be a crime.
[1806] 1:35:33	Uh, Dr. Martinez asks, uh,
[1807] 1:35:39	uh, would you do a Mr. Empty conjecture
[1808] 1:35:41	episode on different theories of
[1809] 1:35:43	origins? Yeah, we might consider it.
[1810] 1:35:46	That'd be fun. Yeah.
[1811] 1:35:48	I mean there's very few of those I
[1812] 1:35:49	haven't missed. So yeah, sure. I you
[1813] 1:35:52	could we might be able to do it
[1814] 1:35:55	papa because who needs nuance? Dumb old
[1815] 1:35:59	nuance.
[1816] 1:36:03	Nuance just gets in the way. It's so
[1817] 1:36:04	obnoxious.
[1818] 1:36:13	Oh boy.
[1819] 1:36:15	That's
[1820] 1:36:17	yeah but people treat treat you know
[1821] 1:36:20	engagement of other faiths like that.
[1822] 1:36:21	Well you don't need any nuance. You
[1823] 1:36:23	don't need to understand the subtleties
[1824] 1:36:25	of things.
[1825] 1:36:26	It's just
[1826] 1:36:30	mama goes
[1827] 1:36:32	to bomb papa here nuances for hippies
[1828] 1:36:35	and commies.
[1829] 1:36:43	Oh boy.
[1830] 1:36:46	Yeah, but when you talk about PMIC
[1831] 1:36:49	apologetics, yeah, that's that's kind of
[1832] 1:36:51	the that is kind of the attitude is that
[1833] 1:36:53	nuance is for hippies and commies. No,
[1834] 1:36:55	nuance is important. You need nuance.
[1835] 1:36:58	That's how you get to the truth of
[1836] 1:37:00	something
[1837] 1:37:06	is through its nuance.
[1838] 1:37:20	All right, next one here.
[1839] 1:37:26	Harry Stark. Which authors from the 21st
[1840] 1:37:29	century produced great fiction from a
[1841] 1:37:30	Christian worldview besides David
[1842] 1:37:33	himself?
[1843] 1:37:34	GK Chesterton.
[1844] 1:37:38	Absolutely.
[1845] 1:37:40	read more GK Chesterton.
[1846] 1:37:44	Um, he did fantastic interesting work.
[1847] 1:37:49	If you want to read the original book of
[1848] 1:37:52	1984 before George Orwell wrote 1984,
[1849] 1:38:00	you've got to read
[1850] 1:38:03	GK Chesterton's
[1851] 1:38:06	The Napoleon of Noding Hill.
[1852] 1:38:11	Okay, read the Napoleon of Nodding Hill
[1853] 1:38:16	which is actually set in 1984.
[1854] 1:38:19	This is where George Orwell got his idea
[1855] 1:38:23	for 1984
[1856] 1:38:26	is from
[1857] 1:38:26	>> Orwell credited.
[1858] 1:38:28	>> Uh I don't know if he credited him but
[1859] 1:38:30	uh yeah that's it was obvious where he
[1860] 1:38:32	got it from.
[1861] 1:38:34	Read the Napoleon of Ning Hill. It's
[1862] 1:38:38	like idiocracy
[1863] 1:38:40	and Oh yeah, it definitely predates
[1864] 1:38:42	Brave New World. Yeah. Does CPM versus
[1865] 1:38:46	DOS does it predate Brave New World?
[1866] 1:38:47	Yes, it does. It predate predates 1984.
[1867] 1:38:50	It predates Brave New World. It's um
[1868] 1:38:55	it's Yeah, it's uh it's in Ning Hill.
[1869] 1:39:00	Yeah, it takes place Yeah.
[1870] 1:39:03	Uh Mr. Ice rat uh says, "I saw a second
[1871] 1:39:06	story video on Napoleon of Nodding Hill
[1872] 1:39:08	a few days ago." Yeah. Uh that was a I
[1873] 1:39:10	saw that too. It's a good video, but the
[1874] 1:39:12	book's good, too.
[1875] 1:39:14	Yeah, the book is excellent. We should
[1876] 1:39:17	be reading a lot more Chesterton.
[1877] 1:39:22	Um Chesterton had so an insane amount to
[1878] 1:39:27	say.
[1879] 1:39:28	An insane amount to say.
[1880] 1:39:33	Um, but read the book. Read the book.
[1881] 1:39:38	Um,
[1882] 1:39:40	I mean, it's it's it's a crazy book.
[1883] 1:39:47	So, yeah. Um, that's I would say read a
[1884] 1:39:51	lot more GK
[1885] 1:39:54	um, Chesterton.
[1886] 1:39:56	Lot more GK Chesterton.
[1887] 1:39:59	Um,
[1888] 1:40:02	uh, Thomas Hall says,
[1889] 1:40:05	um, um, Chesterton was the CS Lewis of
[1890] 1:40:09	CS Lewis, if that makes sense. Yeah,
[1891] 1:40:11	that does. That's actually a good way of
[1892] 1:40:12	putting it. Yeah, he was the CS Lewis of
[1893] 1:40:14	CS Lewis.
[1894] 1:40:17	Um, he was a contemporary with Dorothy
[1895] 1:40:19	Sers, who's also pretty good, but GK
[1896] 1:40:23	Chesterton had a lot of religious themes
[1897] 1:40:25	in his books.
[1898] 1:40:27	Um,
[1899] 1:40:29	and
[1900] 1:40:31	he was such a creative writer, too.
[1901] 1:40:36	And terms of phrase are just gold.
[1902] 1:40:40	Absolute gold.
[1903] 1:40:44	You know, whenever I say there's one
[1904] 1:40:47	Christian
[1905] 1:40:48	author we should be reading a lot more
[1906] 1:40:51	of,
[1907] 1:40:53	it's GK Chesterton.
[1908] 1:40:56	Um very very clever writer
[1909] 1:41:01	just a very clever writer. You have
[1910] 1:41:03	Father Brown's another one of his works.
[1911] 1:41:06	Um it's very good
[1912] 1:41:16	and he wrote all sorts of different
[1913] 1:41:18	kinds of books,
[1914] 1:41:20	you know. He wrote mysteries. He wrote
[1915] 1:41:24	suspenses. He he wrote dystopian
[1916] 1:41:27	fiction. He wrote fantasy.
[1917] 1:41:30	The the the dude was just incredibly
[1918] 1:41:33	talented.
[1919] 1:41:35	And and as I said, his the way he
[1920] 1:41:38	constructed language
[1921] 1:41:40	was was was just phenomenal.
[1922] 1:41:46	So yeah, that's what I would say. If
[1923] 1:41:50	there's one
[1924] 1:41:52	um
[1925] 1:41:53	uh author that I think we should be
[1926] 1:41:55	reading more. Now the question here says
[1927] 1:41:57	from the 21st century. He lived in the
[1928] 1:42:00	20th century.
[1929] 1:42:02	Now
[1930] 1:42:03	I don't think the 21st century has
[1931] 1:42:06	produced a great fiction of a Christian
[1932] 1:42:10	worldview yet.
[1933] 1:42:12	Okay. I think we're still waiting for
[1934] 1:42:14	that to happen.
[1935] 1:42:15	We're about a quarter of the way through
[1936] 1:42:18	the the 21st century and in some
[1937] 1:42:21	respects right now we're kind of at a
[1938] 1:42:27	trough
[1939] 1:42:28	of good literary fiction
[1940] 1:42:31	of of of good fiction in general.
[1941] 1:42:35	This is why I've started taking up
[1942] 1:42:36	fiction is because a lot of it I've read
[1943] 1:42:38	hasn't been good.
[1944] 1:42:42	Um
[1945] 1:42:44	uh and I have read um I I will say this
[1946] 1:42:48	indie fiction
[1947] 1:42:50	is highly variable.
[1948] 1:42:53	Some of it's very good. Some of it is
[1949] 1:42:56	very poor.
[1950] 1:43:00	Most of it's better than what Trad
[1951] 1:43:02	Publishing is producing at this point.
[1952] 1:43:04	Okay.
[1953] 1:43:06	So,
[1954] 1:43:09	um
[1955] 1:43:11	I Bomb Papa says, "Can't lie. Still like
[1956] 1:43:15	Frank Peretti." I don't like Frank
[1957] 1:43:17	Petti.
[1958] 1:43:19	Um it's not that I don't like his his
[1959] 1:43:21	ideas. It's I don't like his writing. I
[1960] 1:43:25	don't think he's a great writer.
[1961] 1:43:28	I mean I just I my philosophy of writing
[1962] 1:43:33	is writing should be like a warm
[1963] 1:43:36	blanket.
[1964] 1:43:39	It should it should cover you and sweep
[1965] 1:43:43	you up into another world.
[1966] 1:43:46	That's what I think good writing should
[1967] 1:43:48	do.
[1968] 1:43:50	It shouldn't be purple pros so it throws
[1969] 1:43:52	you out of the world. You shouldn't be
[1970] 1:43:54	thrown out of the blanket. Okay, because
[1971] 1:43:57	that gets kind of rough.
[1972] 1:43:59	Um,
[1973] 1:44:01	>> it shouldn't pro
[1974] 1:44:02	>> it shouldn't proitized either and and it
[1975] 1:44:05	shouldn't smother you either.
[1976] 1:44:08	So, I think I think good writing is like
[1977] 1:44:11	a warm blanket. You wrap yourself in it.
[1978] 1:44:14	You're transported to a new world and
[1979] 1:44:17	you are just going through the world.
[1980] 1:44:19	Now, the rooms can be nasty. Absolutely
[1981] 1:44:22	nasty. But it should t it should it
[1982] 1:44:26	should take you through it. It should
[1983] 1:44:29	should draw you through that world.
[1984] 1:44:34	Um
[1985] 1:44:38	papa. Oh darn. Now I'm going to have to
[1986] 1:44:41	unsubscribe. You don't agree with me.
[1987] 1:44:49	I do appreciate that you're joking here.
[1988] 1:44:51	Okay. But
[1989] 1:44:55	hey, we've had people want to
[1990] 1:44:57	unsubscribe over pineapple pizza. I will
[1991] 1:44:59	still die on the hill. That pineapple
[1992] 1:45:01	pizza is great pizza.
[1993] 1:45:09	You like mushroom? Unsofted.
[1994] 1:45:12	I like mushrooms, too. Mushrooms are
[1995] 1:45:14	delicious.
[1996] 1:45:16	Mushrooms.
[1997] 1:45:19	We had mushrooms on our pizza tonight.
[1998] 1:45:21	mushrooms and sausage
[1999] 1:45:24	and orange bell pepper. That's a bizarre
[2000] 1:45:26	pizza tonight.
[2001] 1:45:28	But I do love mushrooms. Love all sorts
[2002] 1:45:31	of mushrooms. Yellow uh white button
[2003] 1:45:34	shatterell. Um um oh
[2004] 1:45:39	uh the black fungus
[2005] 1:45:41	uh lion's mane uh ininoi king mushrooms.
[2006] 1:45:46	They're all good. They're all delicious.
[2007] 1:45:50	Um, in fact, one of the things I really
[2008] 1:45:53	love is a wild mushroom pizza.
[2009] 1:45:56	Just pizza covered with wild mushrooms.
[2010] 1:45:59	Maybe some sausage. Okay, we'll throw in
[2011] 1:46:01	some sausage, too. But a wild mushroom
[2012] 1:46:04	pizza with lots of sausage on it. It's
[2013] 1:46:08	so good. Oh my gosh.
[2014] 1:46:12	Oh, so good. Um,
[2015] 1:46:16	mama asks truffles. I am actually not a
[2016] 1:46:19	huge fan of truffles. Okay. Um I I love
[2017] 1:46:23	mushrooms in general. Okay. Morels's.
[2018] 1:46:27	Oh, morelss are gorgeous. They're nutty
[2019] 1:46:30	and Oh my gosh. So tasty.
[2020] 1:46:34	Truffles taste like dirt.
[2021] 1:46:37	>> Very very expensive dirt.
[2022] 1:46:39	>> It
[2023] 1:46:41	truffles taste like dirt. Very very
[2024] 1:46:44	expensive dirt.
[2025] 1:46:48	Um,
[2026] 1:46:52	>> no one knows the truffles I've seen.
[2027] 1:46:54	Who? Whoa. Bad pun.
[2028] 1:46:58	>> Dislike mana then. Probably.
[2029] 1:47:01	>> Uh, CPM versus DOS. Would I have
[2030] 1:47:03	disliked Mana? Well, we it said that
[2031] 1:47:06	Mana tastes like coriander and honey.
[2032] 1:47:11	So, you probably wouldn't have liked uh
[2033] 1:47:13	disliked mana. It just would have been
[2034] 1:47:15	different. It wouldn't have been like
[2035] 1:47:16	like like your traditional black or
[2036] 1:47:19	white truffle. It would have been sort
[2037] 1:47:21	of a different it would be a different
[2038] 1:47:23	kind of desert truffle.
[2039] 1:47:31	Jack raises it. Mushrooms are horrible.
[2040] 1:47:33	Time to unsubscribe.
[2041] 1:47:36	Bomb papa says I would tear up a morel
[2042] 1:47:38	pizza. Oh yeah. Morelss are just
[2043] 1:47:42	gorgeous. I mean, their their their
[2044] 1:47:44	reputation's deserved. Just really
[2045] 1:47:47	really deserved. Um,
[2046] 1:47:50	any manel truff stays like all sucks.
[2047] 1:47:57	Uh,
[2048] 1:47:59	see this
[2049] 1:48:02	mama goes, I agree. Truffles have rarely
[2050] 1:48:04	impressed me by adding flavor to
[2051] 1:48:06	something. Yeah. Um, I have like like
[2052] 1:48:10	quote, truffle oil isn't truffle. It's
[2053] 1:48:12	like gasoline. So, don't compare truffle
[2054] 1:48:14	oil to truffles. Here's the difference.
[2055] 1:48:17	Truffle oil tastes like gasoline.
[2056] 1:48:20	Truffles tastes like dirt.
[2057] 1:48:31	Um, morelss are delicious. Uh, as I
[2058] 1:48:35	said, shiakei are delicious. Most
[2059] 1:48:38	mushrooms are exceptionally delicious.
[2060] 1:48:41	Um, just truffles are not not one of
[2061] 1:48:45	them alike.
[2062] 1:48:50	>> Andrew, I've tasted I don't
[2063] 1:48:53	>> mama goes, I normally love guda cheese.
[2064] 1:48:55	Walmart had some clearance sliced
[2065] 1:48:57	truffle infused guda cheese. It was
[2066] 1:48:59	disgusting. I had it in that, too. I've
[2067] 1:49:01	tried that. Yeah, that's disgusting.
[2068] 1:49:04	It's like you've taken a perfectly good
[2069] 1:49:07	Gouda and you added dirt to it.
[2070] 1:49:12	That's
[2071] 1:49:18	uh
[2072] 1:49:21	Bubble of Trouble says, "I forgot. What
[2073] 1:49:23	are truffles?" Truffles are a fungus
[2074] 1:49:26	that are found at the base of certain
[2075] 1:49:28	oak trees and they're usually harvested
[2076] 1:49:31	using pigs.
[2077] 1:49:33	uh they release a smell that sound that
[2078] 1:49:37	that's that's similar to a female mating
[2079] 1:49:40	hormones pherommones. So
[2080] 1:49:46	So yeah, it's just
[2081] 1:49:48	Yeah, truffles are not I I just do not
[2082] 1:49:50	get into troubles
[2083] 1:49:55	and they're super expensive.
[2084] 1:49:59	I mean some in France.
[2085] 1:50:02	>> Oh yeah. Yeah. Pound. Ounce.
[2086] 1:50:05	>> Yeah. $500 an ounce.
[2087] 1:50:11	Uh, Bon Papa says, "Truffles taste like
[2088] 1:50:13	the smell of your fingers when your
[2089] 1:50:15	guitar strings are corroded." Ew.
[2090] 1:50:18	Surprisingly accurate.
[2091] 1:50:21	Jack Ray. Truffles Plus Bree. A perfect
[2092] 1:50:24	storm of puke.
[2093] 1:50:26	I can see that because truffles would
[2094] 1:50:29	add dirt flavor to the already earthy
[2095] 1:50:34	taste of brie rind. Now I like brie love
[2096] 1:50:40	brie. I will eat
[2097] 1:50:42	brie all day long. I find brie to be
[2098] 1:50:46	delicious even and I'll even eat the
[2099] 1:50:48	rind.
[2100] 1:50:50	But adding truffles to that is would not
[2101] 1:50:52	be good. That'd be such a bad
[2102] 1:50:55	combination.
[2103] 1:51:05	Um,
[2104] 1:51:08	but then again too, I like I like the um
[2105] 1:51:13	um
[2106] 1:51:15	the the fungus that's that's on that um
[2107] 1:51:19	ages brie.
[2108] 1:51:21	It's very good on salami.
[2109] 1:51:23	It adds a really nice note to to salami.
[2110] 1:51:27	Um, I forget what the name of the of the
[2111] 1:51:29	fungus is that that they use for brie,
[2112] 1:51:32	but that um that fungus is um is um used
[2113] 1:51:39	for curing all sorts of different foods.
[2114] 1:51:42	Brie came bear sh um sausages.
[2115] 1:51:47	Really, really good. What's this?
[2116] 1:51:51	Not just stinky feet cheese, but dirty.
[2117] 1:51:58	>> Mama says, "Not just stinky feet cheese,
[2118] 1:52:01	but dirty stinky feet cheese.
[2119] 1:52:05	I have had um talking about stinky
[2120] 1:52:08	cheese. Um St. Augers
[2121] 1:52:13	uh is a soft cheese. Smells awful.
[2122] 1:52:20	Holy crow does that smell bad.
[2123] 1:52:26	But it's tastes wonderful.
[2124] 1:52:29	It's it's it's a creamy bree like
[2125] 1:52:34	cheese. Um beautiful flavor. Um a little
[2126] 1:52:39	nutty. A little nutty like um what's it
[2127] 1:52:42	called now? Um like Swiss cheese. Uh,
[2128] 1:52:46	but sweet like a like a um
[2129] 1:52:50	um like a cam bear.
[2130] 1:52:54	Dang, it smell smells so bad. So bad.
[2131] 1:53:04	Milo Mortimer says, "Pepper Jack is is
[2132] 1:53:07	so good for grilled cheese with lots of
[2133] 1:53:08	butter." Bri is good for grilled cheese.
[2134] 1:53:11	Bri is awesome for grilled cheese.
[2135] 1:53:14	Uh, I I actually like Bri on on grilled
[2136] 1:53:18	cheese sandwiches. It's delicious. It's
[2137] 1:53:20	It's soft and it's um Oh, it's so warm
[2138] 1:53:25	and Oh my, it's it's really nice. Bri is
[2139] 1:53:28	really nice. The The only the only
[2140] 1:53:30	problem with Brie is it's normally too
[2141] 1:53:32	expensive
[2142] 1:53:34	for um doing grilled cheese sandwiches.
[2143] 1:53:37	Now, I will say this. If you can get it
[2144] 1:53:40	on sale in the wheels, it can be
[2145] 1:53:42	affordable at that point. So,
[2146] 1:53:49	uh, Bubble Trouble asks, "I can never
[2147] 1:53:52	understand how people eat horrible
[2148] 1:53:54	smelling cheeses that smell as if Satan
[2149] 1:53:56	himself sat on it for a neon and not gag
[2150] 1:53:59	at the thought of eating it.
[2151] 1:54:03	You just you you sort of plug your nose
[2152] 1:54:05	and try it. And sometimes it's worth it.
[2153] 1:54:09	Now I have had stinky cheese that wasn't
[2154] 1:54:12	worth it. Okay. So, you know, sometimes
[2155] 1:54:16	it's hits, sometimes it's miss,
[2156] 1:54:19	but um I've um Oh, Laughing Cow is
[2157] 1:54:24	awful.
[2158] 1:54:26	Um
[2159] 1:54:29	but um
[2160] 1:54:31	Lindberger, Lindberger is actually not
[2161] 1:54:34	as bad as most people say it is. Um,
[2162] 1:54:36	I've had limbburger. A limber burger is
[2163] 1:54:38	not that awful. It doesn't It's not the
[2164] 1:54:40	worst smelling cheese I've ever smelled.
[2165] 1:54:42	Not by a long shot.
[2166] 1:54:45	Yeah, Linder can be really, really
[2167] 1:54:47	tasty.
[2168] 1:54:48	Um, Bon Papa goes, "I like baked." Yeah,
[2169] 1:54:51	Baker Bree is delicious. Oh my gosh. Um,
[2170] 1:54:55	there are some wine soaked cheeses that
