[0] 2:51	Heat. Heat.
[1964] 1:44:22	Bible uses get that get repeated in in
[1965] 1:44:26	modern literature. So, hope that helps.
[1966] 1:44:28	Thank you for the question. Really
[1967] 1:44:30	appreciate it.
[1968] 1:44:42	Ooh wow. Uh, we will take this one right
[1969] 1:44:46	now actually because this one just came
[1970] 1:44:47	in and it's very generous.
[1971] 1:44:50	Um,
[1972] 1:44:52	got this very generous super chat from
[1973] 1:44:54	Bubble Trouble. Thank you so much for
[1974] 1:44:56	supporting the channel. Wow, that is
[1975] 1:44:59	extremely generous. Thank you so very
[1976] 1:45:02	much.
[1977] 1:45:04	All right, and Bubble Trouble says,
[1978] 1:45:05	"Revelation 5:1,
[1979] 1:45:08	what are the seven seals? Why do angels
[1980] 1:45:11	need someone worthy to open them? It
[1981] 1:45:13	sounds so freaking cool, but I don't
[1982] 1:45:16	understand it. All right, let's try to
[1983] 1:45:18	explain this. And it it is kind of cool,
[1984] 1:45:20	but we're going to have to sort of take
[1985] 1:45:22	a step back and kind of explain the
[1986] 1:45:26	whole structure of Revelation
[1987] 1:45:29	because you're going to find when you do
[1988] 1:45:31	say Revelation, there are seals and
[1989] 1:45:34	trumpets and all of that.
[1990] 1:45:37	Now,
[1991] 1:45:39	think of the book of Revelation
[1992] 1:45:42	as a
[1993] 1:45:45	as a
[1994] 1:45:49	cyclical book. Okay? It's a cyclical
[1995] 1:45:51	book.
[1996] 1:45:53	It goes in cycles.
[1997] 1:45:56	you'll get, say,
[1998] 1:45:58	seven trumpets, but just before
[1999] 1:46:01	the trumpet, the final trumpet blows,
[2000] 1:46:03	something else happens in a in a in a
[2001] 1:46:05	series of sevens. And then something
[2002] 1:46:07	else happens in another cycle. Okay? So,
[2003] 1:46:12	you got trumpets and you've got um um uh
[2004] 1:46:17	what's it called now? The um the woes
[2005] 1:46:20	and all of that stuff in these cycles.
[2006] 1:46:23	Um, and this is very common in
[2007] 1:46:25	apocalyptic literature
[2008] 1:46:28	where the same events are described from
[2009] 1:46:31	different points of view over and over
[2010] 1:46:34	and over again. Now, let me give you an
[2011] 1:46:38	example that might help you explain
[2012] 1:46:40	this. Okay. Um,
[2013] 1:46:43	let's talk about the JFK shooting. Okay.
[2014] 1:46:47	uh because this is kind of some ways
[2015] 1:46:50	let's say you want to do this this this
[2016] 1:46:51	this
[2017] 1:46:53	documentary on the JFK and you start
[2018] 1:46:56	first with the guy on the street and you
[2019] 1:46:58	get his point of view of what happens.
[2020] 1:47:01	Okay.
[2021] 1:47:02	Then you get the um the point of view of
[2022] 1:47:06	the Secret Service. They get their point
[2023] 1:47:09	of view at the very next same events and
[2024] 1:47:12	the the Secret Service recounts the
[2025] 1:47:14	entire scope events through their eyes.
[2026] 1:47:18	Okay? Then you get the driver of the
[2027] 1:47:20	vehicle. You get his point of view. It's
[2028] 1:47:24	a different point of view. Then you get
[2029] 1:47:26	the cameraman on the roof of the other
[2030] 1:47:28	building and his point of view.
[2031] 1:47:31	All of those points of view are valid,
[2032] 1:47:34	but they they are are expressed from
[2033] 1:47:37	different angles.
[2034] 1:47:39	The book of Revelation is very very
[2035] 1:47:41	similar to that where it repeats and and
[2036] 1:47:45	discusses the same events in different
[2037] 1:47:48	ways from different perspectives. Okay.
[2038] 1:47:53	So then we get here to Revelation
[2039] 1:47:56	chapter 5 and we here see here the start
[2040] 1:48:00	of a new cycle
[2041] 1:48:03	and it says here I saw in his right hand
[2042] 1:48:06	of him who sat on the throne. This is
[2043] 1:48:09	Christ a book written inside and on the
[2044] 1:48:13	back
[2045] 1:48:14	sealed up with seven seals. Okay.
[2046] 1:48:19	Now, a seal is a
[2047] 1:48:25	the way they used to seal documents.
[2048] 1:48:27	Now,
[2049] 1:48:29	in
[2050] 1:48:32	in the Mediterranean, they didn't use
[2051] 1:48:33	wax seals. That came a little later, but
[2052] 1:48:36	they used clay seals. So what they would
[2053] 1:48:39	do is they put a little piece of clay on
[2054] 1:48:42	on a scroll and they would stamp it
[2055] 1:48:48	with a signate ring and it was not to if
[2056] 1:48:52	you if you opened it you could tell it
[2057] 1:48:56	had been broken. And usually what they
[2058] 1:48:58	did was they would wrap take the scroll.
[2059] 1:49:00	It's supposed to be a scroll. They would
[2060] 1:49:03	wrap a cord around it and then they'd
[2061] 1:49:05	seal it. So if they broke the seal, you
[2062] 1:49:09	could you could you would see that it
[2063] 1:49:10	had been broken because the cord would
[2064] 1:49:12	be loose. The cord would have fallen
[2065] 1:49:14	off.
[2066] 1:49:15	So it was very very it was a one-way
[2067] 1:49:18	opening. Okay.
[2068] 1:49:21	So
[2069] 1:49:24	now verse two here. And I saw a strong
[2070] 1:49:27	angel proclaiming in a loud voice, who
[2071] 1:49:30	is worthy to open the book and to break
[2072] 1:49:33	its seals?
[2073] 1:49:36	Now this is a matter of holiness
[2074] 1:49:40	who and holiness and worthiness.
[2075] 1:49:43	Okay.
[2076] 1:49:46	So
[2077] 1:49:48	it's one of those things where this book
[2078] 1:49:51	is so holy and will unleash so much that
[2079] 1:49:57	there's a gravity to it. There's a
[2080] 1:49:59	weight to this. It's it's not that
[2081] 1:50:01	anyone can just flip this thing open.
[2082] 1:50:04	It's not like, for example, uh the book
[2083] 1:50:06	of the dead from the mummy, you know,
[2084] 1:50:08	where he said, "Don't open the book
[2085] 1:50:09	because bad things will happen."
[2086] 1:50:12	Well, it's a little bit like that in
[2087] 1:50:14	that bad things will happen here. So,
[2088] 1:50:17	there's a responsibility here to it.
[2089] 1:50:20	Okay? There's a responsibility to
[2090] 1:50:23	opening this scroll
[2091] 1:50:25	because this is the history that's been
[2092] 1:50:29	basically
[2093] 1:50:30	ordained.
[2094] 1:50:32	So, anybody who opens the scroll
[2095] 1:50:36	completes the process,
[2096] 1:50:39	completes the process of revelation.
[2097] 1:50:43	So, you needed someone with the
[2098] 1:50:45	authority,
[2099] 1:50:47	the power, the worthiness, the holiness
[2100] 1:50:51	to take on that responsibility.
[2101] 1:50:57	We see this here in verse three.
[2102] 1:51:00	And no one in heaven or on earth or
[2103] 1:51:03	under the earth was able to open the
[2104] 1:51:05	book or look into it.
[2105] 1:51:08	Why? Because they weren't good enough.
[2106] 1:51:11	They didn't have the authority.
[2107] 1:51:15	And verse four, and I began to weep
[2108] 1:51:18	greatly because there was no one found
[2109] 1:51:20	worthy to open the book or to look into
[2110] 1:51:23	it. This is John now speaking. He's
[2111] 1:51:26	weeping because there isn't anyone of
[2112] 1:51:30	that degree who can just open the book.
[2113] 1:51:35	Verse five, and one of the elders said
[2114] 1:51:37	to me, of course, the elders in the know
[2115] 1:51:40	here. He's in the know. He knows what's
[2116] 1:51:42	going on. He knows the score. And he's
[2117] 1:51:46	telling John, quote, "Stop weaving.
[2118] 1:51:49	Behold, the lion that is from the tribe
[2119] 1:51:51	of Judah, the root of David, has
[2120] 1:51:54	overcome so as to open the book and its
[2121] 1:51:58	seven seals.
[2122] 1:52:01	Okay.
[2123] 1:52:03	Verse six. And I saw between the throne
[2124] 1:52:05	with the four living creatures and the
[2125] 1:52:06	elders a lamb standing as a slave. This
[2126] 1:52:09	is this is Christ having seven horns and
[2127] 1:52:12	seven eyes which are the seven spirits
[2128] 1:52:14	of God sent out all over the earth. This
[2129] 1:52:16	is all symbolic language of the Christ.
[2130] 1:52:22	And he came and he took it out of the
[2131] 1:52:24	right hand of him who sat on the throne,
[2132] 1:52:26	the Lord, basically the father. And now
[2133] 1:52:30	we have somebody holy enough with
[2134] 1:52:33	authority enough who overcame and has
[2135] 1:52:36	won the place to consummate history.
[2136] 1:52:42	He has the right to consummate history
[2137] 1:52:46	because he has overcome the world. He
[2138] 1:52:49	has overcome sin and death.
[2139] 1:52:54	And he's symbolized here as the lamb as
[2140] 1:52:57	if slain having seven horns. Again, this
[2141] 1:53:00	is the um horns are the symbol of power
[2142] 1:53:05	and seven is the symbol of perfection.
[2143] 1:53:08	So he is that that seven um basically
[2144] 1:53:12	this is a way of saying that Christ has
[2145] 1:53:14	all power
[2146] 1:53:16	and the seven eyes he has all knowledge
[2147] 1:53:20	because he can see it all
[2148] 1:53:23	which are the seven spirits of God sent
[2149] 1:53:25	out of the world. So this is this is
[2150] 1:53:27	Christ basically coming into out of his
[2151] 1:53:32	basically he's no longer in a canotic
[2152] 1:53:33	state. He's not in a state of emptiness
[2153] 1:53:35	but in a state where he's picked up all
[2154] 1:53:39	the attributes of God
[2155] 1:53:42	that that all power that all might that
[2156] 1:53:45	that that all knowing
[2157] 1:53:50	and because of that at this point he is
[2158] 1:53:53	worthy. He is worthy to take the scroll
[2159] 1:53:57	from the father because he is God.
[2160] 1:54:03	And because he is God and he has
[2161] 1:54:05	overcome the world and overcome the
[2162] 1:54:06	death, devil and and sin, he can now
[2163] 1:54:12	consummate history.
[2164] 1:54:15	So I hope that helped.
[2165] 1:54:18	Thank you so very much for that very
[2166] 1:54:20	generous super chat. We really
[2167] 1:54:22	appreciate it. Uh we hope we were able
[2168] 1:54:24	to tease that out to your satisfaction
[2169] 1:54:27	and that you found that both cool and
[2170] 1:54:30	interesting. Thank you so very much for
[2171] 1:54:32	that super chat. Very very very much
[2172] 1:54:35	appreciated.
[2173] 1:54:37	Okay,
[2174] 1:54:44	next one here. Uh Goluin asks uh Genesis
[2175] 1:54:48	chapter 1 or any other creation passage.
[2176] 1:54:52	uh
[2177] 1:54:54	ex nahilo or exmateria if the latter the
[2178] 1:54:57	onlogical gap between god and humans and
[2179] 1:54:59	creation would be that of gods of Egypt
[2180] 1:55:01	and Babylon and humans. Um no not
[2181] 1:55:04	necessarily. Uh now there's nothing in
[2182] 1:55:07	chapter 1 uh Genesis chapter 1 or the
[2183] 1:55:10	old testament that suggests exhilation.
[2184] 1:55:12	There's nothing in there for that. The
[2185] 1:55:15	only place where we get anywhere really
[2186] 1:55:18	close
[2187] 1:55:19	to exhil creation is in the New
[2188] 1:55:22	Testament and that would be Hebrews
[2189] 1:55:24	11:3.
[2190] 1:55:27	We'll just bring that one up. Hebrews
[2191] 1:55:33	11
[2192] 1:55:35	verse three.
[2193] 1:55:36	By faith we understand that the worlds
[2194] 1:55:39	were prepared by the word of God so that
[2195] 1:55:42	what is seen was not made out of things
[2196] 1:55:44	which are visible. Okay, that's the
[2197] 1:55:47	closest you're going to get to exilo
[2198] 1:55:50	creation in um
[2199] 1:55:55	uh in the New Testament.
[2200] 1:55:58	So
[2201] 1:56:00	um
[2202] 1:56:01	so um and and even that we don't it's
[2203] 1:56:06	it's it's not clear that this is a
[2204] 1:56:10	direct correlation to Genesis 1 or but
[2205] 1:56:15	it is seemed to be more of a correlation
[2206] 1:56:17	to the stretching out of the heavens as
[2207] 1:56:20	expressed in other other uh creation
[2208] 1:56:23	passages. So, Genesis 1 doesn't provide
[2209] 1:56:26	this. Uh, most of the Old Testament
[2210] 1:56:28	doesn't provide this, but Hebrews 11:3
[2211] 1:56:31	does, but that wouldn't apply to Genesis
[2212] 1:56:34	1. That um that passage would probably
[2213] 1:56:38	apply to say other verses that talk
[2214] 1:56:40	about the stretching of of the heavens
[2215] 1:56:43	like um um a tent is stretched out. So,
[2216] 1:56:48	hope that helps. Thanks for the
[2217] 1:56:50	question. Really appreciate it.
[2218] 1:56:58	Uh, common lurker asks, "Outside of
[2219] 1:57:00	Avarus, how prominent was the presence
[2220] 1:57:01	of Semites in the Delta during the New
[2221] 1:57:04	Kingdom, including during dynasty 19,
[2222] 1:57:06	the remides? Are there still semites in
[2223] 1:57:09	Egypt after Avarus is gone?" Um,
[2224] 1:57:15	there were a fair number of uh uh
[2225] 1:57:18	Semites outside of Avarus. The second
[2226] 1:57:21	most uh populated region with semmites
[2227] 1:57:24	was actually in the Wii Tumalot and
[2228] 1:57:26	that's because there were a lot of uh
[2229] 1:57:28	sheep grazers there. Um it was a place
[2230] 1:57:31	where they it had a lot of pools of
[2231] 1:57:33	water so sheep could easily graze there.
[2232] 1:57:36	Um so you did have a lot of uh Asiatic
[2233] 1:57:41	Semmites Adavarus
[2234] 1:57:43	and similarly a lot of them in the um
[2235] 1:57:49	uh in the W Tumlot and also um south of
[2236] 1:57:52	the Puzziac estuary you had a fair
[2237] 1:57:54	number of them too. Uh there was also a
[2238] 1:57:56	small number of them in West Thieves.
[2239] 1:58:00	Um
[2240] 1:58:01	after a virus was gone most of the
[2241] 1:58:03	Semitic population did leave with them.
[2242] 1:58:06	Uh the only sort of one that remained
[2243] 1:58:08	afterwards was those that were living in
[2244] 1:58:11	thieves. So that was sort of your last
[2245] 1:58:14	vestage of Asiatic Semites
[2246] 1:58:17	uh after the after uh Abvarus was
[2247] 1:58:20	abandoned. So I hope that helps. Thank
[2248] 1:58:23	you for that super chat. Very much
[2249] 1:58:24	appreciated. Or that nons super chat. Uh
[2250] 1:58:28	next one here from Common Lurker. What
[2251] 1:58:30	do you think about the 12th century
[2252] 1:58:32	exodus that Rensber and Beef Talk
[2253] 1:58:34	propose?
[2254] 1:58:35	Uh, I've been actually a pretty vocal
[2255] 1:58:37	critic of it. Um,
[2256] 1:58:41	in fact, I
[2257] 1:58:44	I I panned Rensberg's view uh in my uh
[2258] 1:58:48	paper that I did for uh Jim Hoffmire's
[2259] 1:58:50	Fesrift uh pretty and he was pretty
[2260] 1:58:53	upset about it. He was not happy about
[2261] 1:58:56	it. Now, Rensberg and BTOC are kind of
[2262] 1:59:00	following after the views of Cyrus
[2263] 1:59:02	Gordon.
[2264] 1:59:04	Uh I how do I how do I describe Cyrus
[2265] 1:59:07	Gordon? He was a big personality.
[2266] 1:59:13	He was one of those guys
[2267] 1:59:16	that was really
[2268] 1:59:19	force of personality more than great
[2269] 1:59:22	scholar.
[2270] 1:59:23	Um he was a decent archaeologist but but
[2271] 1:59:28	his history was not always very good.
[2272] 1:59:31	But people tend to follow him because he
[2273] 1:59:33	was very likable, very charismatic. He
[2274] 1:59:35	was a he was uh his students loved him.
[2275] 1:59:39	Absolutely loved him and would do almost
[2276] 1:59:42	anything for him. And Rensber was a was
[2277] 1:59:45	a student of Cyrus Gordon and um Bac was
[2278] 1:59:49	a colleague of Gordon. Okay. So
[2279] 1:59:54	now in both cases
[2280] 1:59:57	both have to either ignore or
[2281] 2:00:00	recontextualize the um ua victory steel
[2282] 2:00:05	in order to get arrive at that. Um
[2283] 2:00:08	Rensber has to have a really really
[2284] 2:00:10	short sojourn.
[2285] 2:00:12	Though for Rensberg,
[2286] 2:00:15	he has the Israelites coming into Egypt
[2287] 2:00:19	roughly about this about the 15th
[2288] 2:00:23	century uh BC. Um I don't see that as as
[2289] 2:00:27	viable. I don't think there's any
[2290] 2:00:28	evidence for that.
[2291] 2:00:31	Um,
[2292] 2:00:33	BTOC uses a really weird dating
[2293] 2:00:36	criteria,
[2294] 2:00:38	which is essentially that there were no
[2295] 2:00:40	Israelites prior to the four room house.
[2296] 2:00:44	Um,
[2297] 2:00:46	so for for BT talk, the Israelites
[2298] 2:00:50	arrived at the same time they're
[2299] 2:00:52	building four room houses.
[2300] 2:00:54	And um
[2301] 2:00:57	yeah, I I I
